p1_dataset,p1_split,record_id,published_pretraining_split
cpsc2018,train,A5187,train
cpsc2018,train,A6143,train
cpsc2018,train,A6138,train
cpsc2018,train,A4204,train
cpsc2018,train,A6136,train
cpsc2018,train,A5716,train
cpsc2018,train,A2667,train
cpsc2018,train,A0642,train
cpsc2018,train,A3354,valid
cpsc2018,train,A1272,train
cpsc2018,train,A2751,test
cpsc2018,train,A3505,train
cpsc2018,train,A6282,valid
cpsc2018,train,A6350,train
cpsc2018,train,A4993,train
cpsc2018,train,A3511,train
cpsc2018,train,A6845,train
cpsc2018,train,A3075,train
cpsc2018,train,A0945,train
cpsc2018,train,A1156,train
cpsc2018,train,A2278,valid
cpsc2018,train,A5195,train
cpsc2018,train,A5755,train
cpsc2018,train,A5442,train
cpsc2018,train,A0276,train
cpsc2018,train,A0013,train
cpsc2018,train,A6122,test
cpsc2018,train,A0932,train
cpsc2018,train,A6114,train
cpsc2018,train,A4688,train
cpsc2018,train,A6302,train
cpsc2018,train,A2963,train
cpsc2018,train,A1198,train
cpsc2018,train,A4694,train
cpsc2018,train,A6180,train
cpsc2018,train,A6156,train
cpsc2018,train,A6796,train
cpsc2018,train,A1229,train
cpsc2018,train,A0774,valid
cpsc2018,train,A0184,train
cpsc2018,train,A6735,train
cpsc2018,train,A5823,train
cpsc2018,train,A2505,test
cpsc2018,train,A3657,train
cpsc2018,train,A2763,train
cpsc2018,train,A4174,train
cpsc2018,train,A4365,train
cpsc2018,train,A3567,train
cpsc2018,train,A3453,train
cpsc2018,train,A3631,train
cpsc2018,train,A1520,train
cpsc2018,train,A5767,train
cpsc2018,train,A0769,train
cpsc2018,train,A4263,train
cpsc2018,train,A6571,train
cpsc2018,train,A5597,train
cpsc2018,train,A4974,train
cpsc2018,train,A2438,test
cpsc2018,train,A4378,train
cpsc2018,train,A4762,train
cpsc2018,train,A6507,train
cpsc2018,train,A6478,train
cpsc2018,train,A2891,train
cpsc2018,train,A5717,train
cpsc2018,train,A1002,train
cpsc2018,train,A1960,train
cpsc2018,train,A5871,train
cpsc2018,train,A2573,train
cpsc2018,train,A2725,train
cpsc2018,train,A5065,train
cpsc2018,train,A0067,train
cpsc2018,train,A2100,train
cpsc2018,train,A6368,train
cpsc2018,train,A2118,train
cpsc2018,train,A4404,train
cpsc2018,train,A6853,train
cpsc2018,train,A3078,train
cpsc2018,train,A2759,train
cpsc2018,train,A4029,train
cpsc2018,train,A0072,train
cpsc2018,train,A3226,train
cpsc2018,train,A4356,valid
cpsc2018,train,A0361,train
cpsc2018,train,A2925,test
cpsc2018,train,A1601,valid
cpsc2018,train,A3833,train
cpsc2018,train,A6198,train
cpsc2018,train,A3398,train
cpsc2018,train,A4527,train
cpsc2018,train,A1378,train
cpsc2018,train,A6084,train
cpsc2018,train,A5521,valid
cpsc2018,train,A3566,valid
cpsc2018,train,A2771,train
cpsc2018,train,A5401,train
cpsc2018,train,A2986,train
cpsc2018,train,A1249,valid
cpsc2018,train,A0713,train
cpsc2018,train,A4026,train
cpsc2018,train,A1921,test
cpsc2018,train,A2455,train
cpsc2018,train,A1678,train
cpsc2018,train,A0340,valid
cpsc2018,train,A3786,valid
cpsc2018,train,A4158,train
cpsc2018,train,A5382,train
cpsc2018,train,A0121,train
cpsc2018,train,A1818,train
cpsc2018,train,A5141,test
cpsc2018,train,A6623,train
cpsc2018,train,A4505,train
cpsc2018,train,A3460,train
cpsc2018,train,A2253,train
cpsc2018,train,A5731,valid
cpsc2018,train,A3343,train
cpsc2018,train,A4566,train
cpsc2018,train,A3971,train
cpsc2018,train,A2307,train
cpsc2018,train,A0106,train
cpsc2018,train,A5625,valid
cpsc2018,train,A0563,test
cpsc2018,train,A1097,train
cpsc2018,train,A1621,train
cpsc2018,train,A4649,train
cpsc2018,train,A0470,train
cpsc2018,train,A1762,train
cpsc2018,train,A3734,train
cpsc2018,train,A6872,train
cpsc2018,train,A5223,train
cpsc2018,train,A3013,train
cpsc2018,train,A5751,train
cpsc2018,train,A2709,train
cpsc2018,train,A5673,train
cpsc2018,train,A4187,train
cpsc2018,train,A3465,train
cpsc2018,train,A4710,valid
cpsc2018,train,A3496,train
cpsc2018,train,A5610,train
cpsc2018,train,A1659,train
cpsc2018,train,A6435,train
cpsc2018,train,A4296,train
cpsc2018,train,A6165,train
cpsc2018,train,A2336,train
cpsc2018,train,A5436,train
cpsc2018,train,A3760,valid
cpsc2018,train,A2862,train
cpsc2018,train,A4853,train
cpsc2018,train,A3808,train
cpsc2018,train,A4436,train
cpsc2018,train,A4686,valid
cpsc2018,train,A3044,train
cpsc2018,train,A4110,train
cpsc2018,train,A5701,test
cpsc2018,train,A4200,train
cpsc2018,train,A2493,train
cpsc2018,train,A2075,train
cpsc2018,train,A6675,train
cpsc2018,train,A4075,valid
cpsc2018,train,A0889,train
cpsc2018,train,A1257,train
cpsc2018,train,A2040,valid
cpsc2018,train,A1532,train
cpsc2018,train,A0960,train
cpsc2018,train,A3655,train
cpsc2018,train,A0639,train
cpsc2018,train,A0306,train
cpsc2018,train,A0706,valid
cpsc2018,train,A5954,train
cpsc2018,train,A5732,train
cpsc2018,train,A2496,test
cpsc2018,train,A3147,train
cpsc2018,train,A0004,train
cpsc2018,train,A3701,train
cpsc2018,train,A1241,train
cpsc2018,train,A5298,train
cpsc2018,train,A0736,train
cpsc2018,train,A4347,train
cpsc2018,train,A4956,train
cpsc2018,train,A1981,train
cpsc2018,train,A0576,train
cpsc2018,train,A0840,train
cpsc2018,train,A5412,valid
cpsc2018,train,A3177,train
cpsc2018,train,A0587,train
cpsc2018,train,A1515,test
cpsc2018,train,A6821,test
cpsc2018,train,A0526,train
cpsc2018,train,A6464,train
cpsc2018,train,A1044,train
cpsc2018,train,A5861,train
cpsc2018,train,A4219,train
cpsc2018,train,A1739,valid
cpsc2018,train,A4105,valid
cpsc2018,train,A4162,train
cpsc2018,train,A5829,train
cpsc2018,train,A6755,train
cpsc2018,train,A6777,train
cpsc2018,train,A2495,train
cpsc2018,train,A4980,train
cpsc2018,train,A0537,train
cpsc2018,train,A0917,train
cpsc2018,train,A1176,train
cpsc2018,train,A2551,train
cpsc2018,train,A1603,valid
cpsc2018,train,A0684,train
cpsc2018,train,A4143,train
cpsc2018,train,A1923,test
cpsc2018,train,A2429,train
cpsc2018,train,A3142,train
cpsc2018,train,A6681,train
cpsc2018,train,A0029,train
cpsc2018,train,A4588,train
cpsc2018,train,A1578,train
cpsc2018,train,A3080,train
cpsc2018,train,A6048,train
cpsc2018,train,A2113,train
cpsc2018,train,A4817,train
cpsc2018,train,A3330,train
cpsc2018,train,A5815,valid
cpsc2018,train,A3363,train
cpsc2018,train,A5584,train
cpsc2018,train,A0805,train
cpsc2018,train,A2114,train
cpsc2018,train,A0390,train
cpsc2018,train,A2122,train
cpsc2018,train,A4657,train
cpsc2018,train,A2563,test
cpsc2018,train,A5389,train
cpsc2018,train,A4102,train
cpsc2018,train,A2402,train
cpsc2018,train,A0403,train
cpsc2018,train,A1344,train
cpsc2018,train,A6502,train
cpsc2018,train,A2517,train
cpsc2018,train,A2529,train
cpsc2018,train,A6739,valid
cpsc2018,train,A5052,train
cpsc2018,train,A1330,train
cpsc2018,train,A3276,test
cpsc2018,train,A3182,train
cpsc2018,train,A0892,test
cpsc2018,train,A2145,train
cpsc2018,train,A2010,test
cpsc2018,train,A0833,train
cpsc2018,train,A4554,train
cpsc2018,train,A4968,train
cpsc2018,train,A1287,test
cpsc2018,train,A6266,valid
cpsc2018,train,A1586,train
cpsc2018,train,A1765,train
cpsc2018,train,A6080,train
cpsc2018,train,A1500,train
cpsc2018,train,A5093,train
cpsc2018,train,A0281,train
cpsc2018,train,A5635,train
cpsc2018,train,A1370,train
cpsc2018,train,A0727,train
cpsc2018,train,A3894,train
cpsc2018,train,A0871,train
cpsc2018,train,A5325,train
cpsc2018,train,A2385,train
cpsc2018,train,A4251,train
cpsc2018,train,A3930,train
cpsc2018,train,A6196,train
cpsc2018,train,A1542,train
cpsc2018,train,A2243,train
cpsc2018,train,A4512,train
cpsc2018,train,A5043,train
cpsc2018,train,A5967,train
cpsc2018,train,A3392,valid
cpsc2018,train,A6330,train
cpsc2018,train,A3457,valid
cpsc2018,train,A6539,train
cpsc2018,train,A5792,train
cpsc2018,train,A2389,train
cpsc2018,train,A1019,train
cpsc2018,train,A3391,train
cpsc2018,train,A2618,valid
cpsc2018,train,A4591,unlisted
cpsc2018,train,A6806,train
cpsc2018,train,A5421,unlisted
cpsc2018,train,A3265,valid
cpsc2018,train,A4460,train
cpsc2018,train,A2375,test
cpsc2018,train,A1437,train
cpsc2018,train,A6168,test
cpsc2018,train,A0735,train
cpsc2018,train,A0468,train
cpsc2018,train,A3507,train
cpsc2018,train,A2895,train
cpsc2018,train,A5783,valid
cpsc2018,train,A5437,train
cpsc2018,train,A6442,train
cpsc2018,train,A3995,test
cpsc2018,train,A3454,train
cpsc2018,train,A4724,train
cpsc2018,train,A6696,train
cpsc2018,train,A5795,train
cpsc2018,train,A1750,train
cpsc2018,train,A2302,train
cpsc2018,train,A4664,valid
cpsc2018,train,A0597,train
cpsc2018,train,A5158,train
cpsc2018,train,A1859,train
cpsc2018,train,A0196,train
cpsc2018,train,A3256,train
cpsc2018,train,A4935,train
cpsc2018,train,A0365,train
cpsc2018,train,A0208,train
cpsc2018,train,A4814,train
cpsc2018,train,A3289,train
cpsc2018,train,A6850,train
cpsc2018,train,A3955,train
cpsc2018,train,A5055,train
cpsc2018,train,A4596,train
cpsc2018,train,A4845,train
cpsc2018,train,A4692,train
cpsc2018,train,A4796,train
cpsc2018,train,A5171,train
cpsc2018,train,A5857,train
cpsc2018,train,A5916,train
cpsc2018,train,A4997,train
cpsc2018,train,A0643,train
cpsc2018,train,A1555,test
cpsc2018,train,A0147,train
cpsc2018,train,A3304,train
cpsc2018,train,A5211,train
cpsc2018,train,A5884,train
cpsc2018,train,A6612,train
cpsc2018,train,A1054,train
cpsc2018,train,A5101,train
cpsc2018,train,A3311,train
cpsc2018,train,A5866,valid
cpsc2018,train,A4047,train
cpsc2018,train,A3277,test
cpsc2018,train,A6789,train
cpsc2018,train,A3798,train
cpsc2018,train,A3236,train
cpsc2018,train,A2507,valid
cpsc2018,train,A5641,train
cpsc2018,train,A4451,train
cpsc2018,train,A5838,train
cpsc2018,train,A6236,train
cpsc2018,train,A5094,test
cpsc2018,train,A5220,valid
cpsc2018,train,A0904,train
cpsc2018,train,A1630,train
cpsc2018,train,A4597,train
cpsc2018,train,A5013,valid
cpsc2018,train,A4508,train
cpsc2018,train,A0192,train
cpsc2018,train,A2880,train
cpsc2018,train,A5501,train
cpsc2018,train,A1608,train
cpsc2018,train,A1725,valid
cpsc2018,train,A6363,train
cpsc2018,train,A6613,train
cpsc2018,train,A5741,train
cpsc2018,train,A3320,test
cpsc2018,train,A4709,valid
cpsc2018,train,A4822,train
cpsc2018,train,A5408,train
cpsc2018,train,A0315,train
cpsc2018,train,A4335,train
cpsc2018,train,A4718,train
cpsc2018,train,A4535,train
cpsc2018,train,A2843,train
cpsc2018,train,A1508,valid
cpsc2018,train,A1753,train
cpsc2018,train,A3736,unlisted
cpsc2018,train,A3001,train
cpsc2018,train,A3992,train
cpsc2018,train,A5244,train
cpsc2018,train,A4721,train
cpsc2018,train,A3467,valid
cpsc2018,train,A5445,train
cpsc2018,train,A5651,valid
cpsc2018,train,A1527,train
cpsc2018,train,A3254,train
cpsc2018,train,A6110,train
cpsc2018,train,A1975,train
cpsc2018,train,A3086,train
cpsc2018,train,A3689,test
cpsc2018,train,A1943,train
cpsc2018,train,A1004,train
cpsc2018,train,A4777,train
cpsc2018,train,A5410,train
cpsc2018,train,A5310,train
cpsc2018,train,A4330,train
cpsc2018,train,A0358,train
cpsc2018,train,A1592,valid
cpsc2018,train,A4952,train
cpsc2018,train,A2828,train
cpsc2018,train,A5294,train
cpsc2018,train,A0046,train
cpsc2018,train,A4564,train
cpsc2018,train,A4104,train
cpsc2018,train,A3592,valid
cpsc2018,train,A3524,train
cpsc2018,train,A1268,train
cpsc2018,train,A3040,train
cpsc2018,train,A2151,train
cpsc2018,train,A2518,train
cpsc2018,train,A3676,train
cpsc2018,train,A2245,valid
cpsc2018,train,A0061,test
cpsc2018,train,A4409,train
cpsc2018,train,A5461,test
cpsc2018,train,A2985,train
cpsc2018,train,A0075,train
cpsc2018,train,A4061,train
cpsc2018,train,A4370,train
cpsc2018,train,A6834,train
cpsc2018,train,A5991,train
cpsc2018,train,A4961,train
cpsc2018,train,A4417,train
cpsc2018,train,A4881,train
cpsc2018,train,A1323,train
cpsc2018,train,A2430,train
cpsc2018,train,A0054,valid
cpsc2018,train,A0983,valid
cpsc2018,train,A1449,train
cpsc2018,train,A5891,train
cpsc2018,train,A1077,train
cpsc2018,train,A2698,train
cpsc2018,train,A2802,train
cpsc2018,train,A5834,train
cpsc2018,train,A5735,train
cpsc2018,train,A2988,train
cpsc2018,train,A2809,train
cpsc2018,train,A0505,test
cpsc2018,train,A4292,train
cpsc2018,train,A1184,train
cpsc2018,train,A1126,train
cpsc2018,train,A5998,train
cpsc2018,train,A2641,train
cpsc2018,train,A2441,train
cpsc2018,train,A4115,valid
cpsc2018,train,A1576,train
cpsc2018,train,A1599,train
cpsc2018,train,A6098,train
cpsc2018,train,A3774,train
cpsc2018,train,A0112,train
cpsc2018,train,A1374,train
cpsc2018,train,A2527,train
cpsc2018,train,A5058,train
cpsc2018,train,A1283,train
cpsc2018,train,A2805,train
cpsc2018,train,A3003,train
cpsc2018,train,A6695,valid
cpsc2018,train,A6044,train
cpsc2018,train,A4702,train
cpsc2018,train,A5125,test
cpsc2018,train,A2019,train
cpsc2018,train,A6409,train
cpsc2018,train,A2672,train
cpsc2018,train,A1941,train
cpsc2018,train,A5846,train
cpsc2018,train,A2742,train
cpsc2018,train,A5529,train
cpsc2018,train,A6598,train
cpsc2018,train,A4868,train
cpsc2018,train,A5498,valid
cpsc2018,train,A5668,train
cpsc2018,train,A6316,unlisted
cpsc2018,train,A1534,train
cpsc2018,train,A6068,train
cpsc2018,train,A1611,train
cpsc2018,train,A4199,train
cpsc2018,train,A4517,train
cpsc2018,train,A1114,train
cpsc2018,train,A0164,train
cpsc2018,train,A2820,train
cpsc2018,train,A6627,train
cpsc2018,train,A1961,train
cpsc2018,train,A6851,train
cpsc2018,train,A1665,train
cpsc2018,train,A0714,train
cpsc2018,train,A4437,train
cpsc2018,train,A4328,train
cpsc2018,train,A2028,train
cpsc2018,train,A1759,train
cpsc2018,train,A1953,train
cpsc2018,train,A0387,train
cpsc2018,train,A0351,train
cpsc2018,train,A3303,train
cpsc2018,train,A0998,train
cpsc2018,train,A2833,train
cpsc2018,train,A2388,valid
cpsc2018,train,A2768,train
cpsc2018,train,A0711,train
cpsc2018,train,A3867,train
cpsc2018,train,A6101,train
cpsc2018,train,A4339,train
cpsc2018,train,A4024,train
cpsc2018,train,A0686,train
cpsc2018,train,A1777,test
cpsc2018,train,A2576,train
cpsc2018,train,A5355,train
cpsc2018,train,A4516,train
cpsc2018,train,A5380,train
cpsc2018,train,A3218,train
cpsc2018,train,A1672,train
cpsc2018,train,A1716,train
cpsc2018,train,A0107,train
cpsc2018,train,A4160,valid
cpsc2018,train,A6194,valid
cpsc2018,train,A4947,train
cpsc2018,train,A3677,train
cpsc2018,train,A6444,train
cpsc2018,train,A2125,valid
cpsc2018,train,A5139,train
cpsc2018,train,A3024,train
cpsc2018,train,A1655,test
cpsc2018,train,A6097,train
cpsc2018,train,A0621,train
cpsc2018,train,A6061,train
cpsc2018,train,A0951,valid
cpsc2018,train,A4496,test
cpsc2018,train,A1580,test
cpsc2018,train,A2045,train
cpsc2018,train,A2127,train
cpsc2018,train,A6416,train
cpsc2018,train,A4668,test
cpsc2018,train,A0710,valid
cpsc2018,train,A2990,train
cpsc2018,train,A3732,train
cpsc2018,train,A2337,train
cpsc2018,train,A0743,train
cpsc2018,train,A0312,test
cpsc2018,train,A5404,test
cpsc2018,train,A2380,train
cpsc2018,train,A1817,test
cpsc2018,train,A2081,train
cpsc2018,train,A5667,train
cpsc2018,train,A1440,valid
cpsc2018,train,A2157,train
cpsc2018,train,A5406,train
cpsc2018,train,A5785,train
cpsc2018,train,A6099,train
cpsc2018,train,A4066,train
cpsc2018,train,A6469,train
cpsc2018,train,A2582,valid
cpsc2018,train,A4300,test
cpsc2018,train,A0041,train
cpsc2018,train,A6453,train
cpsc2018,train,A5400,train
cpsc2018,train,A4766,train
cpsc2018,train,A5297,train
cpsc2018,train,A1880,valid
cpsc2018,train,A6188,train
cpsc2018,train,A2016,train
cpsc2018,train,A5764,train
cpsc2018,train,A6816,train
cpsc2018,train,A0858,train
cpsc2018,train,A6837,unlisted
cpsc2018,train,A5765,train
cpsc2018,train,A6163,train
cpsc2018,train,A4788,train
cpsc2018,train,A2012,train
cpsc2018,train,A6520,train
cpsc2018,train,A6709,valid
cpsc2018,train,A2876,train
cpsc2018,train,A4184,train
cpsc2018,train,A2011,train
cpsc2018,train,A1219,train
cpsc2018,train,A4017,train
cpsc2018,train,A6676,train
cpsc2018,train,A3579,train
cpsc2018,train,A4847,train
cpsc2018,train,A3870,test
cpsc2018,train,A3100,train
cpsc2018,train,A5377,train
cpsc2018,train,A2180,train
cpsc2018,train,A4175,train
cpsc2018,train,A5620,train
cpsc2018,train,A0260,valid
cpsc2018,train,A2909,train
cpsc2018,train,A0785,train
cpsc2018,train,A1766,train
cpsc2018,train,A3564,train
cpsc2018,train,A2119,train
cpsc2018,train,A0804,train
cpsc2018,train,A0753,train
cpsc2018,train,A4726,test
cpsc2018,train,A6585,train
cpsc2018,train,A1548,train
cpsc2018,train,A4730,train
cpsc2018,train,A0019,train
cpsc2018,train,A6249,train
cpsc2018,train,A4568,train
cpsc2018,train,A3972,train
cpsc2018,train,A1706,train
cpsc2018,train,A6351,train
cpsc2018,train,A0187,valid
cpsc2018,train,A0271,valid
cpsc2018,train,A5146,train
cpsc2018,train,A6678,train
cpsc2018,train,A4107,train
cpsc2018,train,A5509,train
cpsc2018,train,A4181,unlisted
cpsc2018,train,A4928,train
cpsc2018,train,A4036,train
cpsc2018,train,A3603,train
cpsc2018,train,A1121,train
cpsc2018,train,A4022,valid
cpsc2018,train,A2732,valid
cpsc2018,train,A2043,train
cpsc2018,train,A2401,train
cpsc2018,train,A0930,valid
cpsc2018,train,A1977,train
cpsc2018,train,A5051,train
cpsc2018,train,A1046,valid
cpsc2018,train,A4396,train
cpsc2018,train,A5984,train
cpsc2018,train,A3663,test
cpsc2018,train,A5089,train
cpsc2018,train,A3198,train
cpsc2018,train,A2581,train
cpsc2018,train,A3620,train
cpsc2018,train,A6381,test
cpsc2018,train,A4262,test
cpsc2018,train,A4660,valid
cpsc2018,train,A1756,train
cpsc2018,train,A4313,valid
cpsc2018,train,A6580,train
cpsc2018,train,A2670,train
cpsc2018,train,A5046,train
cpsc2018,train,A6578,train
cpsc2018,train,A4734,test
cpsc2018,train,A6012,valid
cpsc2018,train,A2257,train
cpsc2018,train,A4088,train
cpsc2018,val,A1336,train
cpsc2018,val,A2848,train
cpsc2018,val,A6611,test
cpsc2018,val,A4620,train
cpsc2018,val,A5655,train
cpsc2018,val,A3820,train
cpsc2018,val,A6775,valid
cpsc2018,val,A0274,test
cpsc2018,val,A0153,train
cpsc2018,val,A4429,train
cpsc2018,val,A1583,train
cpsc2018,val,A2842,train
cpsc2018,val,A4012,train
cpsc2018,val,A6776,valid
cpsc2018,val,A5713,train
cpsc2018,val,A2969,train
cpsc2018,val,A4019,train
cpsc2018,val,A2849,train
cpsc2018,val,A6591,train
cpsc2018,val,A5819,train
cpsc2018,val,A0839,test
cpsc2018,val,A4132,train
cpsc2018,val,A0721,train
cpsc2018,val,A5172,train
cpsc2018,val,A5300,valid
cpsc2018,val,A3484,train
cpsc2018,val,A2397,train
cpsc2018,val,A6495,test
cpsc2018,val,A4207,train
cpsc2018,val,A5193,train
cpsc2018,val,A5794,train
cpsc2018,val,A2896,train
cpsc2018,val,A0700,train
cpsc2018,val,A3513,valid
cpsc2018,val,A5630,train
cpsc2018,val,A4455,train
cpsc2018,val,A4791,train
cpsc2018,val,A3627,train
cpsc2018,val,A4205,train
cpsc2018,val,A0565,train
cpsc2018,val,A5433,valid
cpsc2018,val,A4402,train
cpsc2018,val,A1504,train
cpsc2018,val,A1936,train
cpsc2018,val,A4371,train
cpsc2018,val,A0283,train
cpsc2018,val,A4155,train
cpsc2018,val,A3961,train
cpsc2018,val,A3418,train
cpsc2018,val,A0699,train
cpsc2018,val,A1422,train
cpsc2018,val,A4624,train
cpsc2018,val,A5378,train
cpsc2018,val,A1201,train
cpsc2018,val,A4728,train
cpsc2018,val,A0220,train
cpsc2018,val,A1151,train
cpsc2018,val,A0482,test
